	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg	location.latitude	location.longitude	placeId	road_name
2590	15278	1551977.0	2015-01-23	Accident en quittant une route	Meyrin	Jour	Couvert	Avec blessés légers	6.098467327915577	46.221843749129384	Sèche	Route principale	1899-12-30 14:00:00	Vendredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2496597.0	1119818.0	2015	1	23	Refus d'accorder la priorité	En obliquant à droite devant un véhicule dans la même direction	46.22186280562556	6.098479928325525	ChIJoRqbymFjjEcRb2yvwq2hoTE	Route de Meyrin
2591	15279	1557317.0	2015-02-07	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.151724303647994	46.19625585689047	Sèche	Route principale	1899-12-30 03:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500659.0	1116905.0	2015	2	7	Etat / intention du conducteur	Influence de l'alcool	46.19622094954322	6.1517515517650345	ChIJlwS8OM16jEcRxqQzgMdEb5A	Boulevard des Tranchées
2592	15280	1545298.0	2015-01-06	Dérapage ou perte de maîtrise	Genève	Jour	Couvert	Autres	6.1488620483950625	46.19020429847842	Humide	Route secondaire	1899-12-30 16:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500427.0	1116236.0	2015	1	6	Visibilité diminuée du conducteur	Visibilité diminuée par des personnes ou des marchandises	46.19021300782154	6.148862729100715	ChIJ-xs_1dF6jEcRAFOXLtRHxPo	Sentier du Château
2593	15281	1566424.0	2015-03-02	Accident en parquant	Thônex	Nuit	Pluie	Avec blessés graves	6.201714364932302	46.19309943808504	Mouillée	Route principale	1899-12-30 18:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2504512.0	1116492.0	2015	3	2	Utilisation inadéquate du véhicule	Ouverture imprudente de la portière	46.19315673311488	6.2017364749431625	ChIJi7cQax5wjEcRmvUIgXZ2Wmg	Rue de Genève 113-103
2594	15282	1574524.0	2015-03-21	Dérapage ou perte de maîtrise	Vessy	Nuit	Beau	Autres	6.1861633302727475	46.16744007610422	Sèche	Route secondaire	1899-12-30 03:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503266.0	1113659.0	2015	3	21	Vitesse	Poursuite, course	46.16745363256264	6.186180864100982	ChIJ-ftDYnBwjEcR-urUYUz5cxY	Veyrier
2595	15283	1592489.0	2015-05-04	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.142570737678089	46.19490949755181	Sèche	Route secondaire	1899-12-30 03:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499950.0	1116767.0	2015	5	4	Etat / intention du conducteur	Influence de l'alcool	46.194910033453944	6.1425772757485175	ChIJDR2CRtR6jEcRsN7qJzK7BX4	Rue Henri-Christiné 7-1
2596	15284	1593853.0	2015-05-07	Accident en s'engageant sur une route	Petit-Lancy	Jour	Beau	Avec blessés graves	6.106789115765885	46.19326013313442	Sèche	Route principale	1899-12-30 06:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2497185.0	1116630.0	2015	5	7	Refus d'accorder la priorité	Priorité au démarrage du bord de la route	46.19325892595746	6.106790021346723	ChIJbb0rQU57jEcRkHRFWe5qjfk	Avenue des Grandes-Communes
2597	15285	1610307.0	2015-06-15	Accident par tamponnement	Versoix	Jour	Couvert	Autres	6.167652363333295	46.279197973822185	Sèche	Route principale	1899-12-30 09:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2502038.0	1126104.0	2015	6	15	Autres mouvements dans la circulation	Marche arrière imprudente	46.27924509988327	6.167800318564075	ChIJ28FLDXpmjEcR3pOwRP38Ass	Route de Suisse 70-74
2598	15286	1584107.0	2015-04-09	Accident en parquant	Genève	Nuit	Beau	Autres	6.1502808984284165	46.20140355242364	Sèche	Route secondaire	1899-12-30 21:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500557.0	1117479.0	2015	4	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.20140067575896	6.150284488405652	ChIJU-vtwi1ljEcRrjTPhP0CjSA	Rue Verdaine 8-14
2599	15287	1587109.0	2015-04-20	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Aurore / crépuscule	Beau	Autres	6.160813981528015	46.19758275175002	Sèche	Route principale	1899-12-30 20:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501363.0	1117041.0	2015	4	20	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	46.19761039072379	6.1608339127663525	ChIJiSGuRjVljEcReCB3nHDdGDU	Route de Malagnou 29-27
2600	15288	1587448.0	2015-04-09	Accident en parquant	Genève	Jour	Beau	Autres	6.167402423701067	46.199510526472814	Sèche	Route secondaire	1899-12-30 18:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501875.0	1117247.0	2015	4	9	Autres mouvements dans la circulation	Marche arrière imprudente	46.19950969189942	6.167381598710781	ChIJi8gojktljEcRFhyb07bSaUI	Avenue de l'Amandolier
2601	15289	1609174.0	2015-06-12	Accident par tamponnement	Cologny	Jour	Couvert	Avec blessés légers	6.174420804886582	46.20748856065455	Sèche	Route secondaire	1899-12-30 17:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2502431.0	1118125.0	2015	6	12	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	46.20750688888461	6.174454375011876	ChIJp2rWI0VljEcRUIMIjlTtryg	Plateau de Frontenex 2
2602	15290	1595243.0	2015-05-08	Accident en parquant	Genève	Inconnu	Beau	Autres	6.137605062598222	46.21131655294903	Sèche	Autre	1899-12-30 17:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499597.0	1118597.0	2015	5	8	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.21132644996851	6.13758137024008	ChIJ34XtXNlkjEcRcBMPceuL2Ek	Rue Louis-Favre 20
2603	15291	1591994.0	2015-05-02	Accident par tamponnement	Thônex	Jour	Beau	Autres	6.191378752412856	46.18451969936737	Sèche	Route principale	1899-12-30 09:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503699.0	1115551.0	2015	5	2	Autres mouvements dans la circulation	Marche arrière imprudente	46.18450911228557	6.191386848239461	ChIJQ9MMlg9wjEcRYvKA_reMyuc	Avenue de Thônex
2604	15292	1609532.0	2015-06-13	Accident en traversant une route	Genève	Jour	Beau	Autres	6.159566627204933	46.194428733965594	Sèche	Route principale	1899-12-30 14:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501261.0	1116692.0	2015	6	13	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	46.19443672224187	6.159555084346407	ChIJD9ww88p6jEcRHs4PBmNAYVE	Rue Crespin 1
2605	15293	1606479.0	2015-06-06	Dérapage ou perte de maîtrise	Carouge GE	Jour	Beau	Avec blessés graves	6.150722057996918	46.18441361407086	Sèche	Route principale	1899-12-30 13:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2500560.0	1115590.0	2015	6	6	Etat / intention du conducteur	Maladies physiques ou psychiques	46.184479629485644	6.150761833669044	ChIJ1_wp98R6jEcRZETqtHZRSws	Route de Veyrier 53-51
2606	15294	1584999.0	2015-04-15	Dérapage ou perte de maîtrise	Confignon	Nuit	Beau	Autres	6.093870484689061	46.16976886351696	Sèche	Autoroute	1899-12-30 23:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496143.0	1114036.0	2015	4	15	Inattention et distraction	Manque d'attention momentané	46.16974032588936	6.0938177539222425	ChIJ33HtlHx7jEcRL7dvz85u9jg	E62
2607	15295	1645685.0	2015-08-31	Accident en parquant	Genève	Inconnu	Beau	Autres	6.141173296882523	46.19103379318279	Sèche	Route principale	1899-12-30 18:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499835.0	1116338.0	2015	8	31	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.191037702965296	6.141189511419412	ChIJFUaZ_tZ6jEcRRRI7oJORUFQ	Quai Charles-Page
2608	15296	1604641.0	2015-06-02	Accident impliquant des piétons	Petit-Lancy	Jour	Beau	Avec blessés graves	6.124335539004434	46.188220769139825	Sèche	Route secondaire	1899-12-30 13:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498530.0	1116047.0	2015	6	2	Influence / comportement du piéton	Non-utilisation du passage pour piétons (à moins de 50 m)	46.1882220153253	6.124337426526357	ChIJ_xmViDp7jEcRFKS48pOvhe0	Rampe du Pont-Rouge
2609	15297	1582909.0	2015-04-11	Dérapage ou perte de maîtrise	Vernier	Nuit	Beau	Autres	6.099412763120192	46.20450891057718	Sèche	Route principale	1899-12-30 03:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2496637.0	1117890.0	2015	4	11	Etat / intention du conducteur	Influence de l'alcool	46.204502075565436	6.0994005765616475	ChIJk97Yz6tkjEcRMGN0jahF1-M	Route du Bois-des-Frères
2610	15298	1593948.0	2015-05-07	Accident en quittant une route	Genève	Jour	Beau	Autres	6.1438803859887825	46.20139325540424	Sèche	Route principale	1899-12-30 12:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500063.0	1117486.0	2015	5	7	Circulation à droite / à gauche et présélectionnement	Omission de se mettre en présélection	46.20139893962289	6.143905848701251	ChIJz1j0yCtljEcRPmsYh0X_n8k	Centre-Plainpalais-Acacias
2611	15299	1578547.0	2015-03-31	Accident par tamponnement	Genève	Aurore / crépuscule	Couvert	Autres	6.163141583859904	46.19998424599636	Sèche	Route principale	1899-12-30 07:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501547.0	1117305.0	2015	3	31	Inattention et distraction	Manque d'attention momentané	46.199983533467815	6.163141298985512	ChIJacV6ckpljEcRkuQDiUKnfCs	Route de Chêne 10-14
2612	15300	1578788.0	2015-03-31	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Couvert	Autres	6.128641565679311	46.20898162564204	Sèche	Route secondaire	1899-12-30 13:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498901.0	1118349.0	2015	3	31	Dépassement (circulation)	En dépassant de trop près (latéral)	46.20898212704776	6.128604032137713	ChIJq2NjccVkjEcRgKltcuS15Ts	Rue Lamartine 3-1
2613	15301	1586075.0	2015-04-18	Dérapage ou perte de maîtrise	Chambésy	Nuit	Pluie	Avec blessés légers	6.1357229266563325	46.24876673751742	Mouillée	Autre	1899-12-30 01:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499521.0	1122762.0	2015	4	18	Etat / intention du conducteur	Influence de l'alcool	46.2489410803405	6.135649574729282	ChIJwxpXxkVkjEcRDwaS8nEMpYc	E25
2614	15302	1583666.0	2015-04-10	Accident en parquant	Vernier	Nuit	Beau	Autres	6.114613679921359	46.21776079890192	Sèche	Autre	1899-12-30 22:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497835.0	1119343.0	2015	4	10	Autres mouvements dans la circulation	Marche arrière imprudente	46.21774683956743	6.114588687545992	ChIJcata7b1kjEcRJJIX34YdxI0	Avenue de Jolimont
2615	15303	1579605.0	2015-04-02	Dérapage ou perte de maîtrise	Carouge GE	Jour	Couvert	Autres	6.137993031462282	46.18696658506522	Sèche	Route secondaire	1899-12-30 11:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499582.0	1115890.0	2015	4	2	Utilisation inadéquate du véhicule	Manoeuvres incorrectes dans le véhicule ()	46.18689398998094	6.138009406006987	ChIJv19pcth6jEcRhCAFoV4U54g	Avenue de la Praille
2616	15304	1601371.0	2015-05-25	Accident en parquant	Genève	Nuit	Beau	Autres	6.1590646943074345	46.201998344752674	Sèche	Route principale	1899-12-30 22:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501236.0	1117534.0	2015	5	25	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.20200534247876	6.159080244561293	ChIJf6RsnDZljEcRq3dGGSOt06Y	Rue de la Mairie 35-29
2617	15305	1579629.0	2015-04-02	Accident par tamponnement	Versoix	Jour	Couvert	Autres	6.1699890196898135	46.2769300513519	Sèche	Route secondaire	1899-12-30 12:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2502214.0	1125849.0	2015	4	2	Autres mouvements dans la circulation	Marche arrière imprudente	46.276903350679206	6.16987543647369	ChIJ6XuDPXdmjEcRZ-5_PJXtS6Y	Quai de Versoix 2
2618	15306	1590889.0	2015-04-19	Accident en parquant	Genève	Jour	Couvert	Autres	6.119552197277996	46.20973043576566	Sèche	Route principale	1899-12-30 11:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498201.0	1118444.0	2015	4	19	Autres mouvements dans la circulation	Marche arrière imprudente	46.209711931263115	6.119544500454202	ChIJc-K2crhkjEcRprmRMNTPNcQ	Avenue de Châtelaine 16-20
2619	15307	1614742.0	2015-06-25	Dérapage ou perte de maîtrise	Petit-Lancy	Jour	Beau	Autres	6.112978430459592	46.18914049290015	Sèche	Route principale	1899-12-30 17:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497655.0	1116164.0	2015	6	25	Etat / intention du conducteur	Excès de fatigue, endormissement (y compris endormissement passager)	46.189153861870615	6.113006460972725	ChIJlVx300d7jEcR5wQ_0eeV1eM	Route du Pont Butin
2620	15308	1582468.0	2015-04-10	Accident par tamponnement	Carouge GE	Jour	Beau	Autres	6.13911540332717	46.179566135954275	Sèche	Route principale	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499655.0	1115066.0	2015	4	10	Inattention et distraction	Manque d'attention momentané	46.17956156293288	6.139052441617558	ChIJ68EbMd56jEcRGO_VrlSjoTw	Route de Drize
2621	15309	1612044.0	2015-06-19	Accident en parquant	Thônex	Jour	Beau	Autres	6.202052538960625	46.19304016898714	Sèche	Route principale	1899-12-30 13:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2504538.0	1116485.0	2015	6	19	Autres mouvements dans la circulation	Marche arrière imprudente	46.19309441642954	6.2020734732509	ChIJi7cQax5wjEcRmvUIgXZ2Wmg	Rue de Genève 113-103
2622	15310	1590804.0	2015-04-29	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Vernier	Jour	Beau	Autres	6.113399786114902	46.21119681278171	Sèche	Route principale	1899-12-30 11:00:00	Mercredi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2497729.0	1118615.0	2015	4	29	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	46.2111886333504	6.113399956641137	ChIJKwFpLLpkjEcRvStljOsBsb0	Avenue de Châtelaine 62-68
2623	15311	1615662.0	2015-06-27	Dérapage ou perte de maîtrise	Bernex	Jour	Beau	Avec blessés légers	6.082205406377432	46.18681328660558	Sèche	Autoroute	1899-12-30 19:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495275.0	1115946.0	2015	6	27	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	46.186823241951586	6.082199313990519	ChIJsYcErqR8jEcR_6NCMf8f43U	:ERROR STATUS: NOT_FOUND
2624	15312	1589540.0	2015-04-26	Dérapage ou perte de maîtrise	Chambésy	Jour	Couvert	Autres	6.1494248879997375	46.231506141985435	Humide	Autre	1899-12-30 14:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500546.0	1120826.0	2015	4	26	Autres mouvements dans la circulation	Marche arrière imprudente	46.23150653309106	6.149388057453523	ChIJWYDmMQJljEcRUp7ycz75QqI	Pregny-Chambésy
2625	15313	1624102.0	2015-07-17	Accident en parquant	Genève	Jour	Beau	Autres	6.1648759437983465	46.196189204442355	Sèche	Autre	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501674.0	1116881.0	2015	7	17	Autres mouvements dans la circulation	Marche arrière imprudente	46.1961498278395	6.1648631025805996	ChIJLxeL1LR6jEcRo5w31zU6P8Y	:ERROR STATUS: NOT_FOUND
2626	15314	1621064.0	2015-07-10	Accident en parquant	Carouge GE	Jour	Beau	Autres	6.1402087056787416	46.183141472123154	Sèche	Route principale	1899-12-30 10:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499746.0	1115462.0	2015	7	10	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.18319466857647	6.140197945724758	ChIJI7aby956jEcR4D06SH48eKM	Rue du Collège 11-1
2627	15315	1620736.0	2015-07-09	Accident en traversant une route	Genève	Jour	Beau	Avec blessés légers	6.147308118493784	46.219651113119404	Sèche	Route principale	1899-12-30 19:00:00	Jeudi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500361.0	1119511.0	2015	7	9	Trafic de cycles et cyclomoteurs	Circulation en sens interdit (sur une piste ou bande cyclable, voie piétonne, etc.)	46.219645746945545	6.147303725252197	ChIJRQUA-B5ljEcR-2mSHcEklJY	Avenue de France
2628	15316	1650555.0	2015-09-18	Accident en quittant une route	Genève	Aurore / crépuscule	Beau	Autres	6.136873002276298	46.21049839376934	Sèche	Route principale	1899-12-30 19:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499539.0	1118507.0	2015	9	18	Dépassement (circulation)	En dépassant de trop près (latéral)	46.210506494439706	6.136853601897376	ChIJ-fZZfdlkjEcRGOTZMxHte8M	Rue Louis-Favre 10
2629	15334	1568108.0	2015-03-06	Dérapage ou perte de maîtrise	Carouge GE	Jour	Beau	Avec blessés légers	6.141017884324509	46.18071264601578	Sèche	Route secondaire	1899-12-30 17:00:00	Vendredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499804.0	1115191.0	2015	3	6	Utilisation inadéquate du véhicule	Manoeuvres incorrectes dans le véhicule ()	46.18076625015956	6.1410059411722	ChIJtXDGfN56jEcRVgza_6tkjsw	Rue Joseph-Girard 2-16
2630	15335	1559311.0	2015-02-12	Accident en traversant une route	Genève	Aurore / crépuscule	Beau	Avec blessés légers	6.139464539752256	46.20671360199439	Sèche	Route secondaire	1899-12-30 17:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2499732.0	1118083.0	2015	2	12	Inattention et distraction	Manque d'attention momentané	46.206715781922	6.139500000919616	ChIJa5h2mtdkjEcRPfJtgE3-BFs	Boulevard James-Fazy 3
2631	15336	1554556.0	2015-01-28	Accident en parquant	Genève	Inconnu	Autre	Autres	6.137888143505227	46.19189564035022	Autre	Route secondaire	1899-12-30 12:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499583.0	1116438.0	2015	1	28	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.19188486235207	6.137866884507872	ChIJO7h93Sl7jEcRlK09syZuV6s	Rue du Lièvre 2-4
2632	15358	1625330.0	2015-07-20	Accident en parquant	Genève	Jour	Beau	Avec blessés légers	6.1402646548535325	46.206308957660276	Sèche	Route secondaire	1899-12-30 16:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499793.0	1118037.0	2015	7	20	Utilisation inadéquate du véhicule	Ouverture imprudente de la portière	46.206318218293006	6.140247603779573	ChIJ_ZcE69dkjEcRd_q1-QGMFlY	Rue Terreaux-du-Temple 8-10
2633	15359	1659409.0	2015-10-09	Accident en parquant	Le Grand-Saconnex	Inconnu	Couvert	Autres	6.118900131949023	46.23126135183198	Sèche	Route secondaire	1899-12-30 00:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498191.0	1120838.0	2015	10	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	46.23124391227814	6.118918569140836	ChIJEwSyn45kjEcRsga1ueUZcyE	Chemin Edouard-Sarasin 26-28
2634	15360	1622867.0	2015-07-14	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Avec blessés légers	6.139437556040776	46.20675827547803	Sèche	Route secondaire	1899-12-30 20:00:00	Mardi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499730.0	1118088.0	2015	7	14	Dépassement (circulation)	En dépassant de trop près (latéral)	46.20678924122918	6.139432539081072	ChIJF8MVm9dkjEcR9oE152EXPUo	Rue Albert-Richard 2
2635	15361	1629057.0	2015-07-29	Accident en quittant une route	Genève	Jour	Pluie	Avec blessés légers	6.143293101291118	46.189600671517155	Mouillée	Route principale	1899-12-30 11:00:00	Mercredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2499996.0	1116176.0	2015	7	29	Refus d'accorder la priorité	En obliquant à gauche devant un véhicule suivant de près sur la voie de circulation	46.18959790671129	6.143312737270143	ChIJvc-5Ndd6jEcR2wR0Bsnv3-Y	Rue de Carouge 87-83
2636	15362	1646526.0	2015-09-08	Accident en traversant une route	Meyrin	Jour	Beau	Autres	6.076031818196151	46.22177304487843	Sèche	Route principale	1899-12-30 17:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2494866.0	1119840.0	2015	9	8	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	46.22178956153628	6.076033221595534	ChIJP9p_ExVjjEcRWJipx9sVqU0	Unnamed Road
