	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg
865	5916	1578838.0	2015-03-31	Accident en s'engageant sur une route	Genève	Jour	Beau	Avec blessés légers	6.119055828709187	46.21630135191157	Sèche	Route principale	1899-12-30 16:00:00	Mardi	Non renseigné	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498175.0	1119175.0	2015	3	31	Trafic de cycles et cyclomoteurs	Emprunter un passage pour piétons pour traverser la route
866	5917	1611683.0	2015-06-18	Accident par tamponnement	Vernier	Jour	Beau	Avec blessés légers	6.091778609818633	46.21453058918525	Sèche	Autoroute	1899-12-30 17:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2496067.0	1119014.0	2015	6	18	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
867	5918	1630170.0	2015-07-23	Accident en parquant	Le Grand-Saconnex	Jour	Beau	Autres	6.108446550145355	46.23038291032925	Sèche	Autre	1899-12-30 12:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497383.0	1120754.0	2015	7	23	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
868	5919	1650076.0	2015-09-17	Accident en parquant	Genève	Jour	Beau	Autres	6.130158557784847	46.214334364914436	Sèche	Route principale	1899-12-30 17:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499028.0	1118942.0	2015	9	17	Autres mouvements dans la circulation	Marche arrière imprudente
869	5920	1626441.0	2015-07-23	Dérapage ou perte de maîtrise	Genève	Nuit	Couvert	Avec blessés légers	6.125078151485998	46.22131089452476	Sèche	Route secondaire	1899-12-30 04:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498649.0	1119724.0	2015	7	23	Etat / intention du conducteur	Influence de l'alcool
870	5921	1650275.0	2015-09-17	Accident par tamponnement	Petit-Lancy	Nuit	Beau	Autres	6.112130446874846	46.19629204415865	Sèche	Route principale	1899-12-30 22:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2497603.0	1116960.0	2015	9	17	Inattention et distraction	Manque d'attention momentané
871	5922	1631512.0	2015-08-04	Accident en parquant	Genthod	Jour	Couvert	Autres	6.1574915674329445	46.258885335961814	Sèche	Route principale	1899-12-30 13:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2501218.0	1123859.0	2015	8	4	Autres mouvements dans la circulation	Marche arrière imprudente
872	5923	1681646.0	2015-12-03	Accident par tamponnement	Petit-Lancy	Nuit	Couvert	Avec blessés légers	6.125363680922873	46.18748600582802	Sèche	Route secondaire	1899-12-30 17:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498608.0	1115964.0	2015	12	3	Inattention et distraction	Manque d'attention momentané
873	5925	1655362.0	2015-10-01	Accident par tamponnement	Le Grand-Saconnex	Jour	Couvert	Avec blessés légers	6.123440437218936	46.24346913038363	Sèche	Route secondaire	1899-12-30 07:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498564.0	1122189.0	2015	10	1	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
874	5926	1683452.0	2015-12-07	Accident en parquant	Plan-les-Ouates	Nuit	Couvert	Autres	6.107716699258954	46.17229033548152	Humide	Autre	1899-12-30 17:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497217.0	1114298.0	2015	12	7	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
875	5927	1691294.0	2015-12-25	Accident en parquant	Thônex	Inconnu	Couvert	Autres	6.200840320557899	46.18994999595144	Sèche	Autre	1899-12-30 09:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504439.0	1116143.0	2015	12	25	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
876	5928	1689695.0	2015-12-22	Accident impliquant des piétons	Genève	Nuit	Couvert	Avec blessés légers	6.160136138982992	46.20106582830189	Sèche	Route principale	1899-12-30 17:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501317.0	1117429.0	2015	12	22	Influence / comportement du piéton	Non-respect de la signalisation lumineuse
877	6224	1571886.0	2015-03-02	Accident en parquant	Onex	Jour	Beau	Autres	6.102645646162322	46.191060875217225	Sèche	Route secondaire	1899-12-30 13:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2496861.0	1116391.0	2015	3	2	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
878	6225	1555281.0	2015-02-01	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Vernier	Nuit	Couvert	Avec blessés légers	6.100461583924187	46.20348670997335	Humide	Route principale	1899-12-30 20:00:00	Dimanche	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2496716.0	1117775.0	2015	2	1	Dépassement (circulation)	En dépassant de trop près (latéral)
879	6226	1575655.0	2015-03-24	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés légers	6.125609233572084	46.214884312269376	Sèche	Route principale	1899-12-30 09:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498678.0	1119009.0	2015	3	24	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons
880	6227	1548149.0	2015-01-13	Accident impliquant des piétons	Genève	Nuit	Couvert	Avec blessés légers	6.1415412727221375	46.211460834357815	Sèche	Route secondaire	1899-12-30 18:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499901.0	1118608.0	2015	1	13	Influence / comportement du piéton	Non-respect de la signalisation lumineuse
881	6231	1601982.0	2015-05-27	Accident par tamponnement	Conches	Jour	Beau	Autres	6.187145529446897	46.19793192851962	Sèche	Route principale	1899-12-30 10:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2503396.0	1117047.0	2015	5	27	Inattention et distraction	Manque d'attention momentané
882	6232	1619174.0	2015-07-06	Accident en quittant une route	Corsier GE	Jour	Beau	Avec blessés graves	6.216755493490976	46.26690139153147	Sèche	Route secondaire	1899-12-30 09:00:00	Lundi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2505801.0	1124677.0	2015	7	6	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
883	6234	1689392.0	2015-12-22	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Beau	Autres	6.143628084865518	46.19511957125043	Sèche	Route principale	1899-12-30 00:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500032.0	1116789.0	2015	12	22	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
884	6434	1656380.0	2015-10-03	Accident par tamponnement	Meyrin	Jour	Beau	Autres	6.0820929141727085	46.23185067749375	Sèche	Autre	1899-12-30 13:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495353.0	1120952.0	2015	10	3	Autres mouvements dans la circulation	Marche arrière imprudente
885	6435	1652337.0	2015-09-23	Dérapage ou perte de maîtrise	Genève	Jour	Couvert	Avec blessés légers	6.125181771544545	46.21863103270095	Humide	Route principale	1899-12-30 12:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498652.0	1119426.0	2015	9	23	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'
886	6436	1645752.0	2015-09-03	Accident en parquant	Genève	Nuit	Couvert	Autres	6.137901094696411	46.191895789699096	Sèche	Route secondaire	1899-12-30 19:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499584.0	1116438.0	2015	9	3	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
887	6437	1637939.0	2015-08-19	Accident en quittant une route	Genève	Jour	Beau	Avec blessés légers	6.155917457077591	46.20468863708063	Sèche	Route principale	1899-12-30 19:00:00	Mercredi	Non renseigné	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500998.0	1117837.0	2015	8	19	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
888	6438	1627799.0	2015-07-26	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.13989456566022	46.20444235291231	Sèche	Route principale	1899-12-30 09:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2499761.0	1117830.0	2015	7	26	Inattention et distraction	Manque d'attention momentané
889	6439	1660002.0	2015-10-12	Accident en quittant une route	Vessy	Jour	Beau	Autres	6.157891278664458	46.17259250273441	Sèche	Route secondaire	1899-12-30 12:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501092.0	1114267.0	2015	10	12	Inattention et distraction	Manque d'attention momentané
890	6440	1651389.0	2015-09-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Meyrin	Jour	Beau	Autres	6.08634276078181	46.227781064503354	Sèche	Route principale	1899-12-30 10:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495673.0	1120494.0	2015	9	21	Dépassement (circulation)	Retour prématuré à droite
891	6441	1641779.0	2015-08-28	Accident en parquant	Genève	Jour	Beau	Autres	6.14409056996464	46.209438832683134	Sèche	Route secondaire	1899-12-30 16:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500094.0	1118380.0	2015	8	28	Utilisation inadéquate du véhicule	Stationnement sans précautions suffisantes
892	6442	1648900.0	2015-09-15	Collision frontale	Vandoeuvres	Jour	Beau	Avec blessés légers	6.204401223036524	46.214568042994266	Sèche	Route secondaire	1899-12-30 08:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2504757.0	1118875.0	2015	9	15	Circulation à droite / à gauche et présélectionnement	Circulation à gauche, couper les virages
893	6443	1651677.0	2015-09-21	Collision frontale	Jussy	Nuit	Couvert	Avec blessés graves	6.2978277974635075	46.24241500017832	Sèche	Route secondaire	1899-12-30 20:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2512011.0	1121861.0	2015	9	21	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)
894	6444	1625856.0	2015-07-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Jussy	Jour	Beau	Avec blessés graves	6.304053161641528	46.24234278898219	Sèche	Route secondaire	1899-12-30 17:00:00	Mardi	Non renseigné	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2512491.0	1121846.0	2015	7	21	Dépassement (circulation)	En présence de trafic venant en sens inverse
895	6445	1632894.0	2015-08-06	Accident en parquant	Genève	Nuit	Beau	Autres	6.130342246277576	46.2115474684424	Sèche	Route secondaire	1899-12-30 23:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499037.0	1118632.0	2015	8	6	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
896	6446	1650854.0	2015-09-19	Dérapage ou perte de maîtrise	Chancy	Jour	Beau	Avec blessés graves	5.975597770072279	46.13564561139094	Sèche	Route secondaire	1899-12-30 15:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2486939.0	1110407.0	2015	9	19	Inattention et distraction	Manque d'attention momentané
897	6447	1619758.0	2015-07-07	Accident impliquant des piétons	Petit-Lancy	Jour	Beau	Avec blessés légers	6.111128095585994	46.19967208055926	Sèche	Route principale	1899-12-30 17:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497532.0	1117337.0	2015	7	7	Influence / comportement du piéton	Autre attitude fautive du piéton
898	6448	1640982.0	2015-08-27	Dérapage ou perte de maîtrise	Thônex	Nuit	Beau	Autres	6.190509605605369	46.190223009506795	Sèche	Route principale	1899-12-30 03:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503642.0	1116186.0	2015	8	27	Inattention et distraction	Manque d'attention momentané
899	6450	1685023.0	2015-12-11	Accident en parquant	Vernier	Inconnu	Couvert	Autres	6.117632836891094	46.215124105344344	Humide	Route secondaire	1899-12-30 15:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498063.0	1119046.0	2015	12	11	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
900	6451	1675764.0	2015-11-19	Accident en traversant une route	Chambésy	Jour	Beau	Autres	6.152027029189647	46.24535495763735	Sèche	Route secondaire	1899-12-30 15:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500772.0	1122362.0	2015	11	19	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'
901	6454	1664786.0	2015-10-24	Accident par tamponnement	Genève	Jour	Beau	Autres	6.130151412093129	46.206551999696416	Sèche	Route principale	1899-12-30 16:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2499013.0	1118077.0	2015	10	24	Inattention et distraction	Manque d'attention momentané
902	6508	1572309.0	2015-03-16	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Autres	6.147686327220178	46.20863432824522	Sèche	Route secondaire	1899-12-30 13:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500370.0	1118286.0	2015	3	16	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
903	6509	1570976.0	2015-03-13	Accident en parquant	Genève	Jour	Beau	Autres	6.130310059346469	46.207498509364335	Sèche	Route secondaire	1899-12-30 10:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499027.0	1118182.0	2015	3	13	Inattention et distraction	Manque d'attention momentané
904	6510	1575422.0	2015-03-17	Accident en parquant	Genève	Jour	Beau	Autres	6.15108047968827	46.19335153703365	Sèche	Autre	1899-12-30 09:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500604.0	1116583.0	2015	3	17	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
905	6511	1567394.0	2015-03-05	Accident en s'engageant sur une route	Genève	Nuit	Couvert	Autres	6.142094109228559	46.19751310064138	Sèche	Route principale	1899-12-30 03:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2499918.0	1117057.0	2015	3	5	Refus d'accorder la priorité	Priorité au démarrage du bord de la route
906	6513	1549953.0	2015-01-18	Dérapage ou perte de maîtrise	Genève	Nuit	Couvert	Autres	6.152585643399134	46.2113353403721	Sèche	Route principale	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500753.0	1118580.0	2015	1	18	Inattention et distraction	Manque d'attention momentané
907	6514	1550838.0	2015-01-20	Accident en traversant une route	Genève	Jour	Couvert	Autres	6.13794494572139	46.20902627634186	Mouillée	Route secondaire	1899-12-30 16:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499619.0	1118342.0	2015	1	20	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse
908	6515	1563831.0	2015-02-24	Accident en parquant	Meyrin	Jour	Beau	Autres	6.075372329662942	46.22739718558959	Sèche	Autre	1899-12-30 11:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2494826.0	1120466.0	2015	2	24	Inattention et distraction	Manque d'attention momentané
909	6516	1577839.0	2015-03-29	Accident en traversant une route	Onex	Nuit	Couvert	Autres	6.100793278591293	46.18367945176175	Humide	Route principale	1899-12-30 05:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2496704.0	1115573.0	2015	3	29	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'
910	6517	1562306.0	2015-02-20	Accident en parquant	Genève	Jour	Beau	Autres	6.147746093417183	46.20447847996456	Sèche	Route principale	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500367.0	1117824.0	2015	2	20	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
911	6518	1671488.0	2015-11-08	Accident en parquant	Vernier	Nuit	Beau	Autres	6.109376436642158	46.220983101845334	Sèche	Route secondaire	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497437.0	1119708.0	2015	11	8	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
912	6519	1679062.0	2015-11-27	Accident en traversant une route	Genève	Aurore / crépuscule	Couvert	Autres	6.144455085495811	46.1952100337557	Sèche	Route principale	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500096.0	1116798.0	2015	11	27	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge
913	6521	1667350.0	2015-10-30	Accident en parquant	Vésenaz	Jour	Beau	Autres	6.202716620141551	46.253334509893236	Sèche	Autre	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504695.0	1123186.0	2015	10	30	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
914	6522	1664472.0	2015-10-23	Accident en traversant une route	Meyrin	Jour	Beau	Autres	6.085333083223607	46.22668033224477	Sèche	Autre	1899-12-30 17:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495593.0	1120373.0	2015	10	23	Refus d'accorder la priorité	Priorité de droite
915	6523	1673255.0	2015-11-14	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Avec blessés graves	6.131225062893301	46.20231793097841	Sèche	Route principale	1899-12-30 03:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499088.0	1117605.0	2015	11	14	Etat / intention du conducteur	Influence de l'alcool
916	6524	1676557.0	2015-11-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Couvert	Autres	6.132073287340434	46.203686282001776	Sèche	Route principale	1899-12-30 11:00:00	Samedi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499156.0	1117756.0	2015	11	21	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
917	6525	1668646.0	2015-11-02	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Beau	Autres	6.142108217406498	46.20833645152045	Sèche	Route principale	1899-12-30 20:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499939.0	1118260.0	2015	11	2	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie
918	6526	1667978.0	2015-11-01	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.139990115321165	46.2036967153442	Sèche	Route principale	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499767.0	1117747.0	2015	11	1	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
919	6550	1556370.0	2015-02-02	Accident en parquant	Onex	Inconnu	Autre	Autres	6.106897027571933	46.19149801565418	Autre	Route secondaire	1899-12-30 14:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497190.0	1116434.0	2015	2	2	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
920	6551	1556399.0	2015-02-04	Dérapage ou perte de maîtrise	Collex	Nuit	Autre	Autres	6.141075647613442	46.272256184624624	Enneigée	Route secondaire	1899-12-30 18:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499977.0	1125366.0	2015	2	4	Vitesse	Inadaptée aux conditions de la route (mouillée, verglacée, gravillon, feuilles, etc.)
921	6552	1564002.0	2015-02-24	Accident par tamponnement	Vernier	Jour	Couvert	Autres	6.090002888379254	46.21401454989966	Humide	Autoroute	1899-12-30 17:00:00	Mardi	A l'extérieur d'une localité	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2495929.0	1118959.0	2015	2	24	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède
922	6553	1603650.0	2015-05-31	Collision frontale	Meinier	Nuit	Beau	Avec blessés légers	6.235754693392735	46.2466378821752	Sèche	Route principale	1899-12-30 04:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2507231.0	1122402.0	2015	5	31	Etat / intention du conducteur	Influence de l'alcool
923	6554	1615038.0	2015-06-18	Accident en parquant	Genève	Jour	Beau	Autres	6.135482099184778	46.19823763230853	Sèche	Route secondaire	1899-12-30 19:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499409.0	1117146.0	2015	6	18	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)
