	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg	road_name
887	6437	1637939.0	2015-08-19	Accident en quittant une route	Genève	Jour	Beau	Avec blessés légers	6.155917457077591	46.20468863708063	Sèche	Route principale	1899-12-30 19:00:00	Mercredi	Non renseigné	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500998.0	1117837.0	2015	8	19	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	Quai Gustave-Ador 6
888	6438	1627799.0	2015-07-26	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.139894565660219	46.20444235291231	Sèche	Route principale	1899-12-30 09:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2499761.0	1117830.0	2015	7	26	Inattention et distraction	Manque d'attention momentané	Pont de la Coulouvrenière
889	6439	1660002.0	2015-10-12	Accident en quittant une route	Vessy	Jour	Beau	Autres	6.157891278664456	46.172592502734396	Sèche	Route secondaire	1899-12-30 12:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2501092.0	1114267.0	2015	10	12	Inattention et distraction	Manque d'attention momentané	Chemin de la Tour-de-Pinchat 22
890	6440	1651389.0	2015-09-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Meyrin	Jour	Beau	Autres	6.086342760781809	46.227781064503354	Sèche	Route principale	1899-12-30 10:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495673.0	1120494.0	2015	9	21	Dépassement (circulation)	Retour prématuré à droite	Avenue de Mategnin 21
891	6441	1641779.0	2015-08-28	Accident en parquant	Genève	Jour	Beau	Autres	6.14409056996464	46.20943883268314	Sèche	Route secondaire	1899-12-30 16:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500094.0	1118380.0	2015	8	28	Utilisation inadéquate du véhicule	Stationnement sans précautions suffisantes	Square Pradier
892	6442	1648900.0	2015-09-15	Collision frontale	Vandoeuvres	Jour	Beau	Avec blessés légers	6.204401223036523	46.21456804299426	Sèche	Route secondaire	1899-12-30 08:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2504757.0	1118875.0	2015	9	15	Circulation à droite / à gauche et présélectionnement	Circulation à gauche, couper les virages	Chemin de la Cocuaz 43-15
893	6443	1651677.0	2015-09-21	Collision frontale	Jussy	Nuit	Couvert	Avec blessés graves	6.2978277974635075	46.24241500017832	Sèche	Route secondaire	1899-12-30 20:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2512011.0	1121861.0	2015	9	21	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	Route de Monniaz
894	6444	1625856.0	2015-07-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Jussy	Jour	Beau	Avec blessés graves	6.304053161641527	46.24234278898219	Sèche	Route secondaire	1899-12-30 17:00:00	Mardi	Non renseigné	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2512491.0	1121846.0	2015	7	21	Dépassement (circulation)	En présence de trafic venant en sens inverse	Route de Monniaz
895	6445	1632894.0	2015-08-06	Accident en parquant	Genève	Nuit	Beau	Autres	6.130342246277577	46.211547468442404	Sèche	Route secondaire	1899-12-30 23:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499037.0	1118632.0	2015	8	6	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue Faller 11-3
896	6446	1650854.0	2015-09-19	Dérapage ou perte de maîtrise	Chancy	Jour	Beau	Avec blessés graves	5.9755977700722775	46.135645611390935	Sèche	Route secondaire	1899-12-30 15:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2486939.0	1110407.0	2015	9	19	Inattention et distraction	Manque d'attention momentané	Route de Valleiry
897	6447	1619758.0	2015-07-07	Accident impliquant des piétons	Petit-Lancy	Jour	Beau	Avec blessés légers	6.111128095585995	46.19967208055925	Sèche	Route principale	1899-12-30 17:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497532.0	1117337.0	2015	7	7	Influence / comportement du piéton	Autre attitude fautive du piéton	Route du Pont Butin
898	6448	1640982.0	2015-08-27	Dérapage ou perte de maîtrise	Thônex	Nuit	Beau	Autres	6.190509605605369	46.190223009506795	Sèche	Route principale	1899-12-30 03:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2503642.0	1116186.0	2015	8	27	Inattention et distraction	Manque d'attention momentané	Route de Malagnou
899	6450	1685023.0	2015-12-11	Accident en parquant	Vernier	Inconnu	Couvert	Autres	6.117632836891093	46.215124105344344	Humide	Route secondaire	1899-12-30 15:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498063.0	1119046.0	2015	12	11	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Avenue de Crozet
900	6451	1675764.0	2015-11-19	Accident en traversant une route	Chambésy	Jour	Beau	Autres	6.152027029189648	46.245354957637346	Sèche	Route secondaire	1899-12-30 15:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2500772.0	1122362.0	2015	11	19	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Route de Lausanne 284
901	6454	1664786.0	2015-10-24	Accident par tamponnement	Genève	Jour	Beau	Autres	6.130151412093129	46.20655199969643	Sèche	Route principale	1899-12-30 16:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2499013.0	1118077.0	2015	10	24	Inattention et distraction	Manque d'attention momentané	Rue des Charmilles 11-7
902	6508	1572309.0	2015-03-16	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Autres	6.147686327220177	46.20863432824522	Sèche	Route secondaire	1899-12-30 13:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500370.0	1118286.0	2015	3	16	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Unnamed Road
903	6509	1570976.0	2015-03-13	Accident en parquant	Genève	Jour	Beau	Autres	6.130310059346469	46.20749850936435	Sèche	Route secondaire	1899-12-30 10:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499027.0	1118182.0	2015	3	13	Inattention et distraction	Manque d'attention momentané	Rue Daubin 14-22
904	6510	1575422.0	2015-03-17	Accident en parquant	Genève	Jour	Beau	Autres	6.15108047968827	46.19335153703364	Sèche	Autre	1899-12-30 09:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500604.0	1116583.0	2015	3	17	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue Michel-Servet
905	6511	1567394.0	2015-03-05	Accident en s'engageant sur une route	Genève	Nuit	Couvert	Autres	6.142094109228559	46.197513100641395	Sèche	Route principale	1899-12-30 03:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2499918.0	1117057.0	2015	3	5	Refus d'accorder la priorité	Priorité au démarrage du bord de la route	Avenue Henri-Dunant
906	6513	1549953.0	2015-01-18	Dérapage ou perte de maîtrise	Genève	Nuit	Couvert	Autres	6.152585643399132	46.2113353403721	Sèche	Route principale	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500753.0	1118580.0	2015	1	18	Inattention et distraction	Manque d'attention momentané	Quai du Mont-Blanc 31-29
907	6514	1550838.0	2015-01-20	Accident en traversant une route	Genève	Jour	Couvert	Autres	6.137944945721389	46.20902627634186	Mouillée	Route secondaire	1899-12-30 16:00:00	Mardi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499619.0	1118342.0	2015	1	20	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	Rue de Lyon 21-9
908	6515	1563831.0	2015-02-24	Accident en parquant	Meyrin	Jour	Beau	Autres	6.075372329662943	46.22739718558959	Sèche	Autre	1899-12-30 11:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2494826.0	1120466.0	2015	2	24	Inattention et distraction	Manque d'attention momentané	Tunnel de Meyrin Village
909	6516	1577839.0	2015-03-29	Accident en traversant une route	Onex	Nuit	Couvert	Autres	6.1007932785912935	46.18367945176175	Humide	Route principale	1899-12-30 05:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2496704.0	1115573.0	2015	3	29	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	Unnamed Road
910	6517	1562306.0	2015-02-20	Accident en parquant	Genève	Jour	Beau	Autres	6.147746093417183	46.204478479964564	Sèche	Route principale	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500367.0	1117824.0	2015	2	20	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Quai du Général-Guisan 10-12
911	6518	1671488.0	2015-11-08	Accident en parquant	Vernier	Nuit	Beau	Autres	6.109376436642157	46.220983101845334	Sèche	Route secondaire	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497437.0	1119708.0	2015	11	8	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Avenue de Baptista
912	6519	1679062.0	2015-11-27	Accident en traversant une route	Genève	Aurore / crépuscule	Couvert	Autres	6.144455085495813	46.1952100337557	Sèche	Route principale	1899-12-30 07:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500096.0	1116798.0	2015	11	27	Non-respect de la signalisation lumineuse	Non-respect d'un feu rouge	Boulevard du Pont-d'Arve 29-21
913	6521	1667350.0	2015-10-30	Accident en parquant	Vésenaz	Jour	Beau	Autres	6.20271662014155	46.25333450989324	Sèche	Autre	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504695.0	1123186.0	2015	10	30	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Chemin du Grand-Clos 6
914	6522	1664472.0	2015-10-23	Accident en traversant une route	Meyrin	Jour	Beau	Autres	6.085333083223608	46.226680332244776	Sèche	Autre	1899-12-30 17:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495593.0	1120373.0	2015	10	23	Refus d'accorder la priorité	Priorité de droite	Unnamed Road
915	6523	1673255.0	2015-11-14	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Avec blessés graves	6.131225062893301	46.2023179309784	Sèche	Route principale	1899-12-30 03:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499088.0	1117605.0	2015	11	14	Etat / intention du conducteur	Influence de l'alcool	Rue des Deux-Ponts 2-4
916	6524	1676557.0	2015-11-21	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Couvert	Autres	6.132073287340432	46.20368628200178	Sèche	Route principale	1899-12-30 11:00:00	Samedi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499156.0	1117756.0	2015	11	21	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Rue de Sous-Terre
917	6525	1668646.0	2015-11-02	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Nuit	Beau	Autres	6.142108217406497	46.20833645152045	Sèche	Route principale	1899-12-30 20:00:00	Lundi	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499939.0	1118260.0	2015	11	2	Circulation à droite / à gauche et présélectionnement	Manque d'égards en changeant de voie	Grottes - Saint-Gervais
918	6526	1667978.0	2015-11-01	Accident par tamponnement	Genève	Nuit	Beau	Autres	6.139990115321165	46.2036967153442	Sèche	Route principale	1899-12-30 02:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499767.0	1117747.0	2015	11	1	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Boulevard Georges-Favon 3-1
919	6550	1556370.0	2015-02-02	Accident en parquant	Onex	Inconnu	Autre	Autres	6.106897027571932	46.19149801565418	Autre	Route secondaire	1899-12-30 14:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497190.0	1116434.0	2015	2	2	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue des Racettes 2
920	6551	1556399.0	2015-02-04	Dérapage ou perte de maîtrise	Collex	Nuit	Autre	Autres	6.141075647613442	46.27225618462462	Enneigée	Route secondaire	1899-12-30 18:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499977.0	1125366.0	2015	2	4	Vitesse	Inadaptée aux conditions de la route (mouillée, verglacée, gravillon, feuilles, etc.)	Route des Fayards
921	6552	1564002.0	2015-02-24	Accident par tamponnement	Vernier	Jour	Couvert	Autres	6.090002888379255	46.214014549899645	Humide	Autoroute	1899-12-30 17:00:00	Mardi	A l'extérieur d'une localité	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2495929.0	1118959.0	2015	2	24	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Tunnel de Vernier
922	6553	1603650.0	2015-05-31	Collision frontale	Meinier	Nuit	Beau	Avec blessés légers	6.235754693392737	46.24663788217521	Sèche	Route principale	1899-12-30 04:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2507231.0	1122402.0	2015	5	31	Etat / intention du conducteur	Influence de l'alcool	Route de Gy 48
923	6554	1615038.0	2015-06-18	Accident en parquant	Genève	Jour	Beau	Autres	6.135482099184777	46.19823763230853	Sèche	Route secondaire	1899-12-30 19:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499409.0	1117146.0	2015	6	18	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Boulevard Carl-Vogt 59-55
924	6555	1613611.0	2015-06-18	Accident en parquant	Genève	Jour	Couvert	Autres	6.1481238822568836	46.213677555019906	Sèche	Route principale	1899-12-30 11:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500413.0	1118846.0	2015	6	18	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue du Prieuré 6-18
925	6558	1668791.0	2015-11-03	Accident en traversant une route	Cologny	Jour	Couvert	Avec blessés légers	6.178421767488272	46.21377707569224	Sèche	Route secondaire	1899-12-30 08:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2502751.0	1118819.0	2015	11	3	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Chemin Le-Fort 11-1
926	6581	1574184.0	2015-03-20	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.150139566815867	46.19752431110508	Sèche	Route principale	1899-12-30 14:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2500539.0	1117048.0	2015	3	20	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Boulevard Helvétique 8
927	6582	1547576.0	2015-01-12	Dérapage ou perte de maîtrise	Bellevue	Jour	Beau	Autres	6.1369105433088045	46.25549209280549	Sèche	Autoroute	1899-12-30 12:00:00	Lundi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499625.0	1123508.0	2015	1	12	Inattention et distraction	Manque d'attention momentané	A1a
928	6583	1569472.0	2015-03-10	Accident par tamponnement	Vernier	Jour	Beau	Avec blessés légers	6.098217774349787	46.21829599716277	Sèche	Autoroute	1899-12-30 07:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2496571.0	1119424.0	2015	3	10	Inattention et distraction	Manque d'attention momentané	Route de Meyrin
929	6584	1600190.0	2015-05-22	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés graves	6.155220395458612	46.19908469628736	Sèche	Route principale	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2500934.0	1117215.0	2015	5	22	Influence / comportement du piéton	Traversée imprudente de la route (en marchant)	Rue Ferdinand-Hodler
930	6585	1588752.0	2015-04-24	Accident en quittant une route	Genève	Jour	Beau	Avec blessés légers	6.132564704689346	46.22531141494596	Sèche	Route secondaire	1899-12-30 15:00:00	Vendredi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499234.0	1120159.0	2015	4	24	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	Route de Ferney 116-118
931	6586	1594058.0	2015-05-07	Accident en s'engageant sur une route	Bernex	Jour	Beau	Avec blessés légers	6.043415206111027	46.17242173281946	Sèche	Route principale	1899-12-30 15:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2492252.0	1114399.0	2015	5	7	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Route de Chancy
932	6587	1608498.0	2015-06-09	Accident en parquant	Genève	Jour	Beau	Autres	6.12787526831162	46.21120394824558	Sèche	Route secondaire	1899-12-30 09:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2498846.0	1118597.0	2015	6	9	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Avenue Soret 6-10
933	6588	1604798.0	2015-06-02	Accident par tamponnement	Genève	Jour	Beau	Avec blessés légers	6.146088361051213	46.214257045131255	Sèche	Route principale	1899-12-30 19:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2500257.0	1118913.0	2015	6	2	Inattention et distraction	Manque d'attention momentané	Pâquis-Nations
934	6589	1580280.0	2015-04-04	Accident en traversant une route	Genève	Nuit	Couvert	Avec blessés légers	6.1375232616537145	46.2039022113196	Humide	Route secondaire	1899-12-30 05:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499577.0	1117773.0	2015	4	4	Refus d'accorder la priorité	Priorité de droite	Rue de la Coulouvrenière 21-15
935	6590	1614138.0	2015-06-19	Accident en parquant	Carouge GE	Inconnu	Beau	Autres	6.139538014330079	46.1873622578379	Sèche	Route secondaire	1899-12-30 17:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499702.0	1115932.0	2015	6	19	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Place d'Armes 12-16
936	6591	1607621.0	2015-06-09	Accident en traversant une route	Plan-les-Ouates	Jour	Beau	Avec blessés graves	6.110914035017098	46.17234602314047	Sèche	Route secondaire	1899-12-30 10:00:00	Mardi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497464.0	1114300.0	2015	6	9	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Cédez le passage'	:ERROR STATUS: NOT_FOUND
937	6592	1600260.0	2015-05-13	Accident en parquant	Genève	Inconnu	Autre	Autres	6.115717655996118	46.20754428484926	Autre	Route secondaire	1899-12-30 16:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497901.0	1118206.0	2015	5	13	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Chemin des Sports 18-40
938	6593	1604755.0	2015-06-02	Accident par tamponnement	Conches	Jour	Beau	Avec blessés légers	6.177327182543709	46.193360182143536	Sèche	Route principale	1899-12-30 17:00:00	Mardi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2502630.0	1116551.0	2015	6	2	Inattention et distraction	Manque d'attention momentané	Route de Malagnou 143
939	6594	1656843.0	2015-10-04	Accident en s'engageant sur une route	Versoix	Nuit	Beau	Autres	6.165467137712067	46.28772933995322	Sèche	Route principale	1899-12-30 19:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501885.0	1127055.0	2015	10	4	Inattention et distraction	Manque d'attention momentané	Chemin de Pont-Céard
940	6595	1641938.0	2015-08-28	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.13134814771696	46.20150964058608	Sèche	Route secondaire	1899-12-30 23:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499096.0	1117515.0	2015	8	28	Inattention et distraction	Manque d'attention momentané	Rue de la Puiserande 11-3
941	6596	1636932.0	2015-08-17	Accident en quittant une route	Genève	Jour	Beau	Avec blessés légers	6.14567662054157	46.21358656276766	Sèche	Route principale	1899-12-30 13:00:00	Lundi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500224.0	1118839.0	2015	8	17	Refus d'accorder la priorité	Priorité en obliquant à gauche devant des véhicules venant en sens inverse	Pâquis-Nations
942	6597	1620977.0	2015-07-10	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés légers	6.1469794341380215	46.21548181999081	Sèche	Route principale	1899-12-30 12:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500328.0	1119048.0	2015	7	10	Influence / comportement du piéton	Traversée imprudente de la route (en marchant)	Pâquis-Nations
