ID_GM_CARREFOUR;TYPE;COMMENTAIRE;DATE_MAJ;RAYON;E;N
228549;Autres carrefours;;2008-04-18 16:20:51;;2504759.08;1117490.70
223983;Autres carrefours;;2008-04-18 16:20:51;;2504489.30;1117459.48
232307;Impasse;;2008-04-18 16:20:51;;2504567.86;1117376.14
232112;Impasse;;2008-04-18 16:20:51;;2505251.00;1117225.58
223855;Autres carrefours;;2008-04-18 16:20:51;;2505406.01;1117327.45
228526;Autres carrefours;;2008-04-18 16:20:51;;2505116.53;1117714.60
233262;Impasse;;2008-04-18 16:20:51;;2500390.09;1122032.67
223495;Autres carrefours;;2008-04-18 16:20:51;;2500348.41;1121431.15
232572;Impasse;;2008-04-18 16:20:51;;2500287.41;1121641.59
223282;Autres carrefours;;2008-04-18 16:20:51;;2500148.80;1122405.58
223296;Autres carrefours;;2008-04-18 16:20:51;;2499909.13;1122864.75
223307;Autres carrefours;;2008-04-18 16:20:51;;2499806.16;1122299.16
233160;Impasse;;2008-04-18 16:20:51;;2495810.36;1117238.09
223308;Autres carrefours;;2008-04-18 16:20:51;;2499478.82;1122303.23
226936;Autres carrefours;;2008-04-18 16:20:51;;2495247.92;1116589.09
225687;Autres carrefours;;2008-04-18 16:20:51;;2494900.96;1116915.60
225878;Autres carrefours;;2008-04-18 16:20:51;;2495595.29;1117469.35
225698;Autres carrefours;;2008-04-18 16:20:51;;2494785.10;1117378.25
223111;Autres carrefours;;2008-04-18 16:20:51;;2494737.88;1117244.05
225697;Autres carrefours;;2008-04-18 16:20:51;;2494728.27;1117317.21
225463;Autres carrefours;;2008-04-18 16:20:51;;2494873.51;1113698.97
225460;Autres carrefours;;2008-04-18 16:20:51;;2494937.19;1113739.14
225464;Autres carrefours;;2008-04-18 16:20:51;;2494954.65;1113750.43
225471;Autres carrefours;;2008-04-18 16:20:51;;2495127.13;1113885.11
225416;Autres carrefours;;2008-04-18 16:20:51;;2495216.50;1113720.86
225910;Autres carrefours;;2008-04-18 16:20:51;;2494064.31;1112692.44
225619;Autres carrefours;;2008-04-18 16:20:51;;2494315.12;1112518.30
225620;Autres carrefours;;2008-04-18 16:20:51;;2494277.78;1112957.67
225618;Autres carrefours;;2008-04-18 16:20:51;;2494518.55;1112378.47
227761;Autres carrefours;;2008-04-18 16:20:51;;2494606.86;1112504.59
225945;Autres carrefours;;2008-04-18 16:20:51;;2494012.57;1114465.25
225957;Autres carrefours;;2008-04-18 16:20:51;;2493940.56;1114520.08
225649;Autres carrefours;;2008-04-18 16:20:51;;2494161.39;1115289.41
222930;Autres carrefours;;2008-04-18 16:20:51;;2500455.12;1117693.09
227013;Autres carrefours;;2008-04-18 16:20:51;;2500470.82;1117339.49
227011;Autres carrefours;;2008-04-18 16:20:51;;2500465.62;1117356.60
224351;Autres carrefours;;2008-04-18 16:20:51;;2503906.76;1116676.80
232542;Impasse;;2008-04-18 16:20:51;;2503480.43;1116562.43
232606;Impasse;;2008-04-18 16:20:51;;2503396.54;1116368.30
228640;Autres carrefours;;2008-04-18 16:20:51;;2503412.31;1116331.51
233524;Impasse;;2008-04-18 16:20:51;;2498701.67;1116996.65
229006;Signalisation lumineuse;;2008-04-18 16:20:51;;2503719.21;1116150.80
228570;Autres carrefours;;2008-04-18 16:20:51;;2498325.43;1116936.74
226904;Autres carrefours;;2008-04-18 16:20:51;;2497246.26;1116813.09
231649;Autres carrefours;;2008-04-18 16:20:51;;2498993.27;1114460.85
228333;Signalisation lumineuse;;2008-04-18 16:20:51;;2498478.69;1114134.75
232096;Impasse;;2008-04-18 16:20:51;;2498555.32;1114419.74
227645;Autres carrefours;;2008-04-18 16:20:51;;2491598.61;1114364.61
228340;Autres carrefours;;2008-04-18 16:20:51;;2494779.44;1112234.02
225778;Autres carrefours;;2008-04-18 16:20:51;;2495353.97;1112336.20
225799;Autres carrefours;;2008-04-18 16:20:51;;2495307.55;1112430.09
225797;Autres carrefours;;2008-04-18 16:20:51;;2495319.88;1112575.23
225803;Autres carrefours;;2008-04-18 16:20:51;;2495098.25;1112586.96
225783;Autres carrefours;;2008-04-18 16:20:51;;2495187.87;1112532.14
225805;Autres carrefours;;2008-04-18 16:20:51;;2495153.32;1112496.96
225714;Autres carrefours;;2008-04-18 16:20:51;;2495936.46;1112870.62
225818;Autres carrefours;;2008-04-18 16:20:51;;2495996.27;1113062.13
225817;Autres carrefours;;2008-04-18 16:20:51;;2496081.72;1112976.29
225718;Autres carrefours;;2008-04-18 16:20:51;;2496142.52;1112889.17
225773;Autres carrefours;;2008-04-18 16:20:51;;2495844.38;1112455.35
223051;Autres carrefours;;2008-04-18 16:20:51;;2495777.70;1112436.79
232100;Frontière;;2008-04-18 16:20:51;;2495820.46;1112026.31
228146;Autres carrefours;;2008-04-18 16:20:51;;2487174.85;1116983.28
228149;Autres carrefours;;2008-04-18 16:20:51;;2487465.22;1117001.27
228151;Autres carrefours;;2008-04-18 16:20:51;;2487533.66;1116987.93
228145;Autres carrefours;;2008-04-18 16:20:51;;2487047.77;1116931.35
228429;Autres carrefours;;2008-04-18 16:20:51;;2486821.64;1117132.16
228430;Autres carrefours;;2008-04-18 16:20:51;;2486846.14;1117321.86
228159;Autres carrefours;;2008-04-18 16:20:51;;2487371.71;1117225.01
228158;Autres carrefours;;2008-04-18 16:20:51;;2487513.06;1117274.53
228178;Autres carrefours;;2008-04-18 16:20:51;;2487839.53;1116980.33
228180;Autres carrefours;;2008-04-18 16:20:51;;2487835.64;1116919.09
228176;Autres carrefours;;2008-04-18 16:20:51;;2487797.45;1116844.76
228058;Autres carrefours;;2008-04-18 16:20:51;;2487924.12;1116779.00
228068;Autres carrefours;;2008-04-18 16:20:51;;2487761.36;1116778.14
228060;Autres carrefours;;2008-04-18 16:20:51;;2487747.07;1116608.21
226529;Autres carrefours;;2008-04-18 16:20:51;;2491866.10;1117460.76
226058;Autres carrefours;;2008-04-18 16:20:51;;2491717.88;1117607.44
226063;Autres carrefours;;2008-04-18 16:20:51;;2491693.56;1117606.84
233569;Changement voie;;2008-04-18 16:20:51;;2489645.96;1115923.19
227704;Autres carrefours;;2008-04-18 16:20:51;;2489409.71;1115814.85
233127;Impasse;;2008-04-18 16:20:51;;2491547.57;1115702.70
227708;Autres carrefours;;2008-04-18 16:20:51;;2490501.70;1114696.35
227653;Autres carrefours;;2008-04-18 16:20:51;;2490772.64;1114467.24
227660;Autres carrefours;;2008-04-18 16:20:51;;2490482.10;1114563.37
227636;Autres carrefours;;2008-04-18 16:20:51;;2490551.16;1114173.73
227634;Autres carrefours;;2008-04-18 16:20:51;;2490637.26;1114372.31
234678;Autres carrefours;;2008-04-18 16:20:51;;2499658.90;1114483.27
234679;Autres carrefours;;2008-04-18 16:20:51;;2499674.59;1114498.55
234681;Impasse;;2008-04-18 16:20:51;;2499782.83;1114683.17
228227;Autres carrefours;;2008-04-18 16:20:51;;2501010.69;1126666.15
226908;Autres carrefours;;2008-04-18 16:20:51;;2498111.08;1116608.48
223484;Signalisation lumineuse;;2008-04-18 16:20:51;;2498884.01;1121566.53
224148;Autres carrefours;;2008-04-18 16:20:51;;2499195.39;1116027.06
224640;Autres carrefours;;2008-04-18 16:20:51;;2499830.91;1115590.73
226756;Autres carrefours;;2008-04-18 16:20:51;;2501908.44;1126962.69
223345;Autres carrefours;;2008-04-18 16:20:51;;2511886.40;1121757.10
232055;Impasse;;2008-04-18 16:20:51;;2500891.55;1117083.18
225345;Autres carrefours;;2008-04-18 16:20:51;;2500108.87;1125301.22
232563;Impasse;;2008-04-18 16:20:51;;2488385.08;1112764.25
226286;Autres carrefours;;2008-04-18 16:20:51;;2500312.26;1119283.35
226545;Autres carrefours;;2008-04-18 16:20:51;;2491226.38;1118346.82
226160;Autres carrefours;;2008-04-18 16:20:51;;2491841.74;1112361.48
232335;Impasse;;2008-04-18 16:20:51;;2501360.90;1116069.35
228784;Autres carrefours;;2008-04-18 16:20:51;;2496708.06;1115125.93
233003;Impasse;;2008-04-18 16:20:51;;2502920.68;1119107.75
227560;Autres carrefours;;2008-04-18 16:20:51;;2490350.17;1117475.37
224237;Autres carrefours;;2016-02-18 11:06:41.000001;;2494772.05;1114882.93
224234;Giratoire;;2016-02-18 11:05:44;12;2494806.37;1114873.46
224203;Autres carrefours;;2008-04-18 16:20:51;;2494236.67;1113904.63
228711;Autres carrefours;;2008-04-18 16:20:51;;2498511.60;1114000.26
223744;Autres carrefours;;2008-04-18 16:20:51;;2505440.87;1124519.16
233139;Impasse;;2008-04-18 16:20:51;;2489240.39;1119806.73
228618;Autres carrefours;;2008-04-18 16:20:51;;2496190.89;1117477.04
223499;Autres carrefours;;2008-04-18 16:20:51;;2506658.90;1121352.29
225664;Autres carrefours;;2008-04-18 16:20:51;;2494269.60;1119296.19
228278;Autres carrefours;;2008-04-18 16:20:51;;2508904.54;1122462.70
228253;Autres carrefours;;2008-04-18 16:20:51;;2499233.01;1126768.69
228531;Autres carrefours;;2008-04-18 16:20:51;;2505224.00;1118167.87
223687;Autres carrefours;;2008-04-18 16:20:51;;2504844.68;1122629.13
223251;Signalisation lumineuse;;2008-04-18 16:20:51;;2499803.12;1117452.58
223586;Autres carrefours;;2008-04-18 16:20:51;;2499385.29;1113863.05
222894;Autres carrefours;;2008-04-18 16:20:51;;2496849.79;1116474.12
232716;Impasse;;2008-04-18 16:20:51;;2503045.89;1115171.34
224653;Autres carrefours;;2008-04-18 16:20:51;;2499391.01;1111302.62
227620;Autres carrefours;;2008-04-18 16:20:51;;2490026.80;1112757.84
232025;Impasse;;2008-04-18 16:20:51;;2498621.43;1118111.21
224985;Autres carrefours;;2008-04-18 16:20:51;;2499676.67;1118271.76
224652;Autres carrefours;;2008-04-18 16:20:51;;2499360.97;1115236.79
227558;Autres carrefours;;2008-04-18 16:20:51;;2490531.02;1117797.06
224678;Autres carrefours;;2008-04-18 16:20:51;;2498480.52;1117925.44
223118;Autres carrefours;;2008-04-18 16:20:51;;2498741.09;1123877.46
224109;Autres carrefours;;2008-04-18 16:20:51;;2497380.60;1111669.83
233218;Impasse;;2008-04-18 16:20:51;;2497287.45;1114934.40
227403;Autres carrefours;;2008-04-18 16:20:51;;2490637.10;1118064.49
226199;Autres carrefours;;2008-04-18 16:20:51;;2492319.25;1111374.83
223845;Autres carrefours;;2008-04-18 16:20:51;;2504673.34;1119755.60
222980;Changement voie;;2008-04-18 16:20:51;;2502582.20;1116221.47
224456;Autres carrefours;;2008-04-18 16:20:51;;2502787.27;1116166.23
232938;Impasse;;2008-04-18 16:20:51;;2493722.16;1120600.43
224296;Autres carrefours;;2008-04-18 16:20:51;;2500519.43;1112892.97
227716;Autres carrefours;;2008-04-18 16:20:51;;2489845.55;1115421.48
228428;Autres carrefours;;2008-04-18 16:20:51;;2488914.50;1116254.68
233118;Impasse;;2008-04-18 16:21:11;;2503052.07;1113835.78
228720;Autres carrefours;;2008-04-18 16:21:11;;2498531.41;1112883.25
223264;Autres carrefours;;2008-04-18 16:21:11;;2500495.82;1122884.72
226594;Autres carrefours;;2008-04-18 16:21:11;;2495433.84;1121570.46
226939;Autres carrefours;;2008-04-18 16:21:11;;2497727.97;1115436.43
223710;Autres carrefours;;2008-04-18 16:21:11;;2504511.82;1124061.98
228628;Autres carrefours;;2008-04-18 16:21:11;;2499943.22;1126416.46
232517;Changement voie;;2008-04-18 16:21:11;;2494985.22;1117066.16
227255;Autres carrefours;;2008-04-18 16:21:11;;2496740.66;1115123.32
226665;Autres carrefours;;2008-04-18 16:21:11;;2489861.18;1119303.96
223088;Autres carrefours;;2008-04-18 16:21:11;;2501334.24;1116766.31
223978;Autres carrefours;;2008-04-18 16:21:11;;2503966.48;1116973.10
227755;Signalisation lumineuse;;2008-04-18 16:21:11;;2496365.46;1119469.89
226733;Autres carrefours;;2008-04-18 16:21:11;;2501376.94;1126276.05
223172;Autres carrefours;;2008-04-18 16:21:11;;2498743.72;1124839.91
223610;Signalisation lumineuse;;2008-04-18 16:21:11;;2498566.57;1121571.08
226006;Autres carrefours;;2008-04-18 16:21:11;;2493875.48;1113424.04
226229;Autres carrefours;;2008-04-18 16:21:11;;2502659.78;1113948.93
225749;Autres carrefours;;2008-04-18 16:21:11;;2498030.91;1114336.41
233079;Impasse;;2008-04-18 16:21:11;;2498138.40;1117739.61
224079;Autres carrefours;;2008-04-18 16:21:11;;2498157.42;1111526.07
225876;Autres carrefours;;2008-04-18 16:21:11;;2495639.23;1117622.73
229029;Autres carrefours;;2008-04-18 16:21:11;;2496173.85;1119058.60
232813;Impasse;;2008-04-18 16:21:11;;2508305.41;1126963.96
225614;Autres carrefours;;2008-04-18 16:21:11;;2494505.05;1112804.00
225326;Autres carrefours;;2008-04-18 16:21:11;;2499828.27;1117396.95
223297;Autres carrefours;;2008-04-18 16:21:11;;2499857.58;1122783.66
223100;Autres carrefours;;2008-04-18 16:21:11;;2511498.72;1121491.19
228470;Autres carrefours;;2008-04-18 16:21:11;;2508668.21;1120070.58
223728;Autres carrefours;;2008-04-18 16:21:11;;2505599.01;1123285.27
223393;Autres carrefours;;2008-04-18 16:21:11;;2507544.43;1118146.48
232486;Impasse;;2008-04-18 16:21:11;;2493663.52;1121769.30
226584;Autres carrefours;;2008-04-18 16:21:11;;2496035.33;1121515.73
228841;Autres carrefours;;2008-04-18 16:21:11;;2504815.20;1118937.75
227296;Autres carrefours;;2008-04-18 16:21:11;;2490251.11;1119144.84
227354;Autres carrefours;;2008-04-18 16:21:11;;2491776.23;1119694.21
227221;Autres carrefours;;2008-04-18 16:21:11;;2497317.38;1114699.05
224962;Autres carrefours;;2008-04-18 16:21:11;;2500262.49;1118366.55
224779;Autres carrefours;;2008-04-18 16:20:43;;2497804.26;1126010.25
227452;Autres carrefours;;2008-04-18 16:20:43;;2508102.11;1128148.94
232430;Impasse;;2008-04-18 16:20:43;;2504863.55;1118696.85
228977;Autres carrefours;;2008-04-18 16:20:43;;2495925.46;1115433.09
233392;Impasse;;2008-04-18 16:20:43;;2509470.08;1120639.13
224607;Autres carrefours;;2008-04-18 16:20:43;;2500873.59;1115968.27
227854;Autres carrefours;;2008-04-18 16:20:43;;2497249.64;1116074.03
228081;Autres carrefours;;2008-04-18 16:20:43;;2489304.29;1113853.62
226842;Autres carrefours;;2008-04-18 16:20:43;;2505766.83;1122544.94
226765;Autres carrefours;;2008-04-18 16:20:43;;2498124.96;1116967.44
224762;Autres carrefours;;2008-04-18 16:20:43;;2498571.47;1124944.40
232512;Impasse;;2008-04-18 16:20:43;;2494609.48;1118463.71
226940;Autres carrefours;;2008-04-18 16:20:43;;2497099.75;1116003.96
232199;Impasse;;2008-04-18 16:20:43;;2494351.69;1118856.66
227483;Autres carrefours;;2008-04-18 16:20:43;;2506939.36;1126051.53
228664;Autres carrefours;;2008-04-18 16:20:43;;2511049.71;1121584.58
223556;Autres carrefours;;2008-04-18 16:20:43;;2507709.50;1119819.39
232330;Impasse;;2008-04-18 16:20:43;;2502518.10;1117649.37
229149;Autres carrefours;;2008-04-18 16:20:43;;2503217.50;1119234.85
225559;Autres carrefours;;2008-04-18 16:20:51;;2500123.24;1112608.25
225967;Autres carrefours;;2008-04-18 16:20:51;;2493384.49;1115098.99
224717;Autres carrefours;;2008-04-18 16:20:51;;2496770.89;1118144.76
222978;Autres carrefours;;2008-04-18 16:20:51;;2499464.29;1115885.31
225092;Autres carrefours;;2008-04-18 16:20:51;;2507464.99;1121815.17
226030;Autres carrefours;;2008-04-18 16:20:51;;2491966.08;1116440.32
228010;Autres carrefours;;2008-04-18 16:20:51;;2488054.37;1118139.51
232195;Impasse;;2008-04-18 16:20:51;;2494249.91;1117548.74
233540;Changement voie;;2008-04-18 16:20:51;;2500109.72;1117612.54
223684;Autres carrefours;;2008-04-18 16:20:51;;2504130.51;1122711.53
227161;Autres carrefours;;2008-04-18 16:20:51;;2497811.94;1114380.93
225596;Autres carrefours;;2008-04-18 16:20:51;;2495943.96;1113555.59
228554;Autres carrefours;;2008-04-18 16:20:51;;2503902.75;1117338.84
227172;Autres carrefours;;2008-04-18 16:20:51;;2496853.63;1114180.47
223802;Autres carrefours;;2008-04-18 16:20:51;;2504837.83;1120528.47
224686;Autres carrefours;;2008-04-18 16:20:51;;2498224.24;1117772.89
223609;Signalisation lumineuse;;2008-04-18 16:20:51;;2500001.03;1113951.17
227116;Autres carrefours;;2008-04-18 16:20:51;;2500757.66;1117107.65
225565;Giratoire;;2008-10-15 11:36:06;9;2500342.76;1113129.71
232851;Impasse;;2008-04-18 16:20:51;;2512331.33;1121482.30
227796;Autres carrefours;;2008-04-18 16:20:51;;2492808.06;1119437.06
226382;Autres carrefours;;2008-04-18 16:20:51;;2502699.41;1133929.95
226458;Autres carrefours;;2008-04-18 16:20:51;;2500221.16;1117865.67
222994;Autres carrefours;;2008-04-18 16:20:51;;2490831.74;1116718.30
223225;Autres carrefours;;2008-04-18 16:20:51;;2500930.34;1123599.33
232042;Impasse;;2008-04-18 16:20:51;;2501046.65;1124916.28
228939;Autres carrefours;;2008-04-18 16:20:51;;2501266.11;1117625.88
225693;Autres carrefours;;2008-04-18 16:20:51;;2495327.17;1116989.49
232714;Impasse;;2008-04-18 16:20:51;;2502567.30;1115945.07
233030;Impasse;;2008-04-18 16:20:51;;2502675.90;1117279.89
227719;Autres carrefours;;2008-04-18 16:20:51;;2489985.07;1115680.71
226824;Autres carrefours;;2008-04-18 16:20:51;;2500032.18;1116110.82
226455;Autres carrefours;;2008-04-18 16:20:51;;2503680.78;1116753.74
225109;Autres carrefours;;2008-04-18 16:20:51;;2499533.92;1118402.79
232337;Impasse;;2008-04-18 16:20:51;;2504427.67;1121313.47
226499;Autres carrefours;;2008-04-18 16:20:51;;2491945.63;1119164.40
225299;Autres carrefours;;2008-04-18 16:20:51;;2500001.30;1117421.51
227339;Autres carrefours;;2008-04-18 16:20:51;;2490465.56;1119689.34
225202;Autres carrefours;;2008-04-18 16:20:51;;2499374.37;1115057.88
223022;Autres carrefours;;2008-04-18 16:20:51;;2501392.40;1116198.22
226900;Autres carrefours;;2008-04-18 16:20:51;;2497920.79;1116853.95
228277;Autres carrefours;;2008-04-18 16:20:51;;2509016.11;1122723.98
223976;Giratoire;;2016-02-18 16:27:46;9;2504131.18;1117214.59
223850;Giratoire;;2016-02-18 16:26:49;15;2505323.90;1117078.37
223243;Autres carrefours;;2008-04-18 16:20:51;;2499710.16;1123629.61
224314;Autres carrefours;;2008-04-18 16:20:51;;2495578.26;1113657.35
224577;Autres carrefours;;2008-04-18 16:20:51;;2500661.46;1116806.10
223739;Autres carrefours;;2008-04-18 16:20:51;;2504896.91;1124334.57
223123;Autres carrefours;;2008-04-18 16:20:51;;2501120.07;1124305.26
224979;Autres carrefours;;2008-04-18 16:20:51;;2499835.17;1118246.82
226964;Autres carrefours;;2008-04-18 16:20:51;;2494848.17;1116448.70
224724;Autres carrefours;;2008-04-18 16:20:51;;2497000.68;1117915.08
228307;Autres carrefours;;2008-04-18 16:20:51;;2488765.59;1114065.98
228135;Autres carrefours;;2008-04-18 16:20:51;;2489046.80;1119470.49
227874;Autres carrefours;;2008-04-18 16:20:51;;2500454.45;1119372.92
225134;Autres carrefours;;2008-04-18 16:20:51;;2499304.36;1118138.73
223186;Autres carrefours;;2008-04-18 16:20:51;;2509140.09;1121544.38
232441;Impasse;;2008-04-18 16:20:51;;2497889.55;1113956.26
228121;Autres carrefours;;2008-04-18 16:20:51;;2498464.69;1129752.58
223980;Autres carrefours;;2008-04-18 16:20:51;;2504105.11;1116975.56
225389;Signalisation lumineuse;;2008-04-18 16:20:51;;2500941.84;1117117.92
228558;Autres carrefours;;2008-04-18 16:20:51;;2502987.33;1117666.96
226439;Autres carrefours;;2008-04-18 16:20:51;;2500404.31;1119624.06
226768;Autres carrefours;;2008-04-18 16:20:51;;2498336.65;1117102.40
229017;Autres carrefours;;2008-04-18 16:20:51;;2498962.83;1122413.53
227810;Autres carrefours;;2008-04-18 16:20:51;;2487821.08;1112945.96
225161;Signalisation lumineuse;;2008-04-18 16:21:02;;2499470.12;1117094.04
232354;Impasse;;2008-04-18 16:20:51;;2505524.01;1117544.44
225233;Autres carrefours;;2008-04-18 16:20:51;;2501270.02;1114414.54
232292;Impasse;;2008-04-18 16:20:51;;2499769.31;1114141.15
232429;Impasse;;2008-04-18 16:20:51;;2504960.56;1118718.91
226095;Autres carrefours;;2008-04-18 16:20:51;;2493008.35;1115765.48
233200;Impasse;;2008-04-18 16:20:51;;2496940.99;1114772.77
224106;Autres carrefours;;2008-04-18 16:20:51;;2497365.97;1112011.44
223827;Autres carrefours;;2008-04-18 16:20:51;;2504465.37;1121223.88
232730;Impasse;;2008-04-18 16:20:51;;2502710.93;1112987.19
228266;Autres carrefours;;2008-04-18 16:20:51;;2498288.08;1127012.21
228512;Autres carrefours;;2008-04-18 16:20:51;;2506138.17;1118867.43
223492;Autres carrefours;;2008-04-18 16:20:51;;2499893.54;1121442.71
222875;Autres carrefours;;2008-04-18 16:20:51;;2494634.66;1118513.64
225969;Autres carrefours;;2008-04-18 16:20:51;;2493530.18;1115091.25
224055;Signalisation lumineuse;;2008-04-18 16:20:51;;2500400.22;1116935.09
233047;Impasse;;2008-04-18 16:20:51;;2506349.10;1118783.20
226699;Autres carrefours;;2008-04-18 16:20:51;;2500078.49;1117191.61
227664;Autres carrefours;;2008-04-18 16:20:51;;2502306.38;1113814.34
232064;Impasse;;2008-04-18 16:20:51;;2500207.03;1118984.89
225278;Autres carrefours;;2008-04-18 16:20:51;;2500663.09;1117614.57
226520;Autres carrefours;;2008-04-18 16:20:51;;2493530.16;1117132.81
226242;Autres carrefours;;2008-04-18 16:20:51;;2503128.27;1113536.39
226965;Autres carrefours;;2008-04-18 16:20:51;;2494971.22;1116495.18
226604;Autres carrefours;;2008-04-18 16:20:51;;2494648.61;1120791.94
228444;Autres carrefours;;2008-04-18 16:20:51;;2500233.50;1126449.71
232494;Impasse;;2008-04-18 16:20:51;;2495841.21;1121566.69
228279;Autres carrefours;;2008-04-18 16:20:51;;2508658.07;1122672.32
229127;Autres carrefours;;2008-04-18 16:20:51;;2500020.87;1116281.72
223206;Autres carrefours;;2008-04-18 16:20:51;;2498636.18;1121617.99
227024;Autres carrefours;;2008-04-18 16:20:51;;2500332.38;1117496.84
225872;Autres carrefours;;2008-04-18 16:20:51;;2495779.20;1117653.30
227879;Autres carrefours;;2008-04-18 16:20:51;;2490417.72;1118677.68
225936;Autres carrefours;;2008-04-18 16:20:51;;2492371.37;1113894.51
223098;Autres carrefours;;2008-04-18 16:20:51;;2511701.77;1121357.91
226770;Autres carrefours;;2008-04-18 16:20:51;;2498676.35;1117485.49
226722;Autres carrefours;;2008-04-18 16:21:02;;2501884.26;1126000.49
228476;Autres carrefours;;2008-04-18 16:21:02;;2511401.45;1120035.24
224030;Signalisation lumineuse;;2008-04-18 16:21:02;;2502831.58;1117976.78
232789;Frontière;;2008-04-18 16:21:02;;2499201.08;1129938.32
228388;Autres carrefours;;2008-04-18 16:21:02;;2492943.87;1120158.02
226237;Autres carrefours;;2008-04-18 16:21:02;;2503335.44;1113609.14
224797;Autres carrefours;;2008-04-18 16:21:02;;2500590.01;1124901.60
224418;Autres carrefours;;2008-04-18 16:21:02;;2502467.89;1116942.49
224229;Autres carrefours;;2008-04-18 16:21:02;;2494282.95;1114558.14
223526;Autres carrefours;;2008-04-18 16:21:02;;2508106.83;1120978.39
224804;Autres carrefours;;2008-04-18 16:21:02;;2509159.11;1121100.98
225023;Autres carrefours;;2008-04-18 16:21:02;;2508143.74;1123693.33
228862;Autres carrefours;;2008-04-18 16:21:02;;2504585.20;1121575.73
226182;Autres carrefours;;2008-04-18 16:21:02;;2487473.20;1112969.36
227820;Autres carrefours;;2008-04-18 16:21:02;;2497926.11;1115714.00
232853;Impasse;;2008-04-18 16:21:02;;2498352.83;1116216.46
228560;Autres carrefours;;2008-04-18 16:21:02;;2502482.98;1118051.65
228954;Autres carrefours;;2008-04-18 16:21:02;;2501364.83;1117925.79
233419;Impasse;;2008-04-18 16:21:02;;2496023.87;1119326.06
223017;Autres carrefours;;2008-10-15 14:03:48;;2494913.08;1121391.79
225305;Autres carrefours;;2008-04-18 16:21:02;;2499851.60;1117794.78
225535;Autres carrefours;;2008-04-18 16:21:02;;2501909.46;1126731.97
233077;Changement voie;;2008-04-18 16:21:02;;2496642.85;1117908.23
223076;Autres carrefours;;2008-04-18 16:21:02;;2512259.44;1122723.94
225702;Autres carrefours;;2008-04-18 16:21:02;;2494966.45;1118025.23
225827;Autres carrefours;;2008-04-18 16:21:02;;2496144.34;1115281.47
223982;Autres carrefours;;2008-04-18 16:21:02;;2504232.27;1116969.01
227691;Autres carrefours;;2008-04-18 16:21:02;;2489564.03;1114030.41
225337;Autres carrefours;;2008-04-18 16:21:02;;2499088.39;1125474.50
223037;Signalisation lumineuse;;2008-04-18 16:21:02;;2498834.08;1116780.70
224091;Autres carrefours;;2008-04-18 16:21:02;;2496984.06;1111858.53
225400;Autres carrefours;;2008-04-18 16:21:02;;2500883.68;1116869.42
223424;Autres carrefours;;2008-04-18 16:21:02;;2509745.89;1120150.34
227281;Signalisation lumineuse;;2008-04-18 16:21:02;;2497123.51;1113348.77
223707;Autres carrefours;;2008-04-18 16:21:02;;2504747.15;1124284.11
228699;Autres carrefours;;2008-04-18 16:21:02;;2497254.37;1115155.55
233229;Impasse;;2008-04-18 16:21:02;;2499899.59;1126253.65
232240;Impasse;;2008-04-18 16:21:02;;2487514.90;1113737.15
233448;Autres carrefours;;2008-04-18 16:21:02;;2498428.58;1116587.32
227391;Autres carrefours;;2008-04-18 16:21:02;;2490718.11;1118412.61
227568;Autres carrefours;;2008-04-18 16:21:02;;2489651.51;1118281.72
222861;Autres carrefours;;2008-04-18 16:21:02;;2498513.99;1114217.43
225284;Autres carrefours;;2008-04-18 16:21:02;;2500622.90;1117701.11
228776;Autres carrefours;;2008-04-18 16:21:02;;2503695.42;1118411.94
233150;Impasse;;2008-04-18 16:21:02;;2506254.30;1117412.34
228075;Autres carrefours;;2008-04-18 16:21:02;;2488434.59;1114278.12
224276;Autres carrefours;;2008-04-18 16:21:02;;2501592.64;1112824.99
224540;Autres carrefours;;2008-04-18 16:21:02;;2502158.11;1116343.70
228623;Autres carrefours;;2008-04-18 16:21:02;;2500345.12;1118774.29
224565;Signalisation lumineuse;;2008-04-18 16:21:02;;2502158.54;1116676.09
226248;Autres carrefours;;2008-04-18 16:21:02;;2501346.54;1114144.64
223288;Autres carrefours;;2008-04-18 16:21:02;;2499865.69;1122139.67
226971;Autres carrefours;;2008-04-18 16:21:02;;2498109.90;1116769.90
224187;Autres carrefours;;2008-04-18 16:21:02;;2494722.17;1113805.72
222988;Autres carrefours;;2008-04-18 16:21:02;;2506314.71;1122204.59
222923;Signalisation lumineuse;;2008-04-18 16:21:02;;2502399.40;1117257.98
225340;Autres carrefours;;2008-04-18 16:21:02;;2498912.85;1125364.61
224159;Autres carrefours;;2008-04-18 16:21:02;;2502370.63;1112741.70
227756;Autres carrefours;;2008-04-18 16:21:02;;2496247.86;1119385.06
233507;Impasse;;2008-04-18 16:21:02;;2492359.71;1116150.83
226713;Autres carrefours;;2008-04-18 16:21:02;;2502158.94;1125790.24
227692;Autres carrefours;;2008-04-18 16:21:02;;2489423.76;1114114.17
227537;Autres carrefours;;2008-04-18 16:21:02;;2491641.66;1112538.54
232364;Changement voie;;2008-04-18 16:21:02;;2499894.47;1116804.59
233479;Impasse;;2008-04-18 16:21:02;;2502351.71;1118223.38
224558;Autres carrefours;;2008-04-18 16:21:02;;2501323.80;1116644.17
225954;Autres carrefours;;2008-04-18 16:21:02;;2492137.31;1117955.52
227813;Autres carrefours;;2008-04-18 16:21:02;;2492129.43;1119833.62
